timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
1584294,2024-10-17,16:48:04,1729151284375,1.927224924,0.454626173,0.0,0.01087193,0.732600733,0.059342146,0.006162705,0.19784822,0.04733727,0.1116999,0.056214992,0.5213948,Surprise,241,269,329,256,1,1
1623612,2024-10-17,16:48:05,1729151285201,1.9368416767755359,0.48522071760040253,-0.000196908876928914,-0.04735353847358562,0.732600733,0.082899995,0.007596369,0.11596529,0.1627634,0.43673187,0.15321665,0.040826388,Neutral,270,250,365,241,1,1
1630165,2024-10-17,16:48:07,1729151287932,1.936644767898607,0.48447207210875587,-0.0004134133215005775,-0.11359501708983215,0.732600733,0.1309542,0.010918987,0.1695034,0.03985977,0.36037016,0.24179073,0.04660272,Neutral,281,267,370,269,0,0
1636718,2024-10-17,16:48:08,1729151288011,1.9360148501325347,0.4820771313471549,-0.0008002279050188799,-0.23194441177904185,0.0,0.11216969,0.008640278,0.15753151,0.058559727,0.38394034,0.2245885,0.05456998,Neutral,292,268,382,270,0,0
1643271,2024-10-17,16:48:08,1729151288082,1.9350443120885692,0.47838715584976443,-0.0010797186742028675,-0.3174571219082386,1446.153846,0.12416525,0.0095925,0.16165483,0.042499207,0.37147367,0.24570952,0.04490504,Neutral,292,269,383,271,0,0
1649824,2024-10-17,16:48:08,1729151288156,1.933855412784129,0.4738669731227442,-0.0012369504259690522,-0.365563588004214,1252.747253,0.12358456,0.009353093,0.14841136,0.04122409,0.40035638,0.24626087,0.03080963,Neutral,291,270,382,270,0,0
1656377,2024-10-17,16:48:08,1729151288235,1.932570411236631,0.4689814106722479,-0.0012719231603181003,-0.3762638100671718,1328.937729,0.12137265,0.008701501,0.1429418,0.036295857,0.4143131,0.24897183,0.02740326,Neutral,290,271,382,270,0,0
1662930,2024-10-17,16:48:08,1729151288309,1.9313115664634928,0.4641952960044302,-0.0011852117981429044,-0.34973369030599244,1318.681319,0.08243663,0.006743461,0.13298446,0.14122526,0.40678245,0.16194084,0.06788691,Neutral,286,267,378,266,0,0
1669483,2024-10-17,16:48:08,1729151288388,1.9301999876403453,0.4599690849389956,-0.000990464312972561,-0.2901489487548367,1785.347985,0.11191741,0.011239755,0.18135124,0.15033004,0.25868133,0.17570116,0.11077912,Neutral,284,265,375,264,0,0
1676036,2024-10-17,16:48:08,1729151288464,1.9293306378375477,0.4566638260767284,-0.0007456297032397696,-0.21523960175635745,978.7545788,0.13079841,0.012628679,0.17681462,0.099072,0.28807938,0.22854105,0.06406584,Neutral,277,264,371,263,0,0
1682589,2024-10-17,16:48:08,1729151288541,1.9287087282338657,0.45429933226482005,-0.0005112641039567434,-0.1435333424968545,1329.67033,0.1291373,0.012514163,0.17403658,0.10477855,0.29146832,0.22521877,0.06284635,Neutral,277,264,370,263,0,0
1689142,2024-10-17,16:48:08,1729151288618,1.9283081096296342,0.4527761845195002,-0.00030456175517734607,-0.080290903092493,1315.018315,0.12087752,0.011518487,0.20978911,0.084801935,0.24201746,0.18332137,0.14767411,Neutral,272,266,366,265,0,0
1695695,2024-10-17,16:48:08,1729151288697,1.928099604723511,0.4519834510460792,-0.00012711333328663255,-0.025998965264539355,1326.007326,0.113539174,0.010960505,0.21671367,0.08398277,0.221794,0.16089411,0.19211581,Neutral,271,267,364,266,0,0
1702248,2024-10-17,16:48:08,1729151288770,1.928053882963061,0.45180961739081177,2.100453616860065e-05,0.01931902671301184,1164.835165,0.114556916,0.011130187,0.21812567,0.08609078,0.21457574,0.1603351,0.19518565,Fear,271,267,363,266,0,0
1708801,2024-10-17,16:48:08,1729151288846,1.9281416137958483,0.45214316909995267,0.0001397918531886866,0.055663072840262486,1380.952381,0.13999887,0.012302504,0.19553757,0.036415726,0.30790672,0.23417994,0.07365864,Neutral,268,269,361,266,0,0
1715354,2024-10-17,16:48:08,1729151288923,1.9283334666694383,0.45287259171975913,0.00022947389384520012,0.08310209835386305,1295.970696,0.13431822,0.011799756,0.19334349,0.044555884,0.30680043,0.23080213,0.07838004,Neutral,269,268,362,266,0,0
1721907,2024-10-17,16:48:09,1729151289000,1.9286005615835387,0.4538880837910241,0.0002901355692939145,0.10166208258426357,1301.831502,0.16308767,0.013612373,0.18237273,0.018895816,0.30728176,0.27629462,0.03845501,Neutral,269,271,360,268,0,0
1728460,2024-10-17,16:48:09,1729151289077,1.928913737808026,0.45507877652265805,0.00031769591388053353,0.11009441745019571,1354.578755,0.15801653,0.012291024,0.16968189,0.018136594,0.3261472,0.28587237,0.029854467,Neutral,270,271,361,268,0,0
1735013,2024-10-17,16:48:09,1729151289140,1.9292359534112997,0.4563038368779415,0.00030717285766423963,0.10687479392372135,1358.241758,0.14768596,0.011675219,0.1680579,0.027093194,0.3316482,0.28089404,0.032945525,Neutral,270,271,359,267,0,0
1741566,2024-10-17,16:48:09,1729151289215,1.9295280835233546,0.4574145125101176,0.00025752493144182154,0.09168456515169858,1320.14652,0.14230861,0.014608824,0.1784636,0.083857216,0.2863422,0.2451569,0.049262624,Neutral,265,259,352,253,1,1
1748119,2024-10-17,16:48:09,1729151289291,1.9297510032741834,0.4582620510724203,0.00016875213521339028,0.06452373113416135,1327.472527,0.14263444,0.014427784,0.18354136,0.07256905,0.29269874,0.24062386,0.053504847,Neutral,266,258,352,252,1,1
1754672,2024-10-17,16:48:09,1729151289368,1.9298655877937814,0.4586977002180935,5.000201670590787e-05,0.028191066225813893,1419.78022,0.13759305,0.014127071,0.19869617,0.0750805,0.27721885,0.2158221,0.08146225,Neutral,270,259,356,252,1,1
1761225,2024-10-17,16:48:09,1729151289465,1.9298510073075952,0.4586422653620344,-5.298768544692578e-05,-0.003319557800162474,1369.96337,0.124773905,0.012139653,0.18519992,0.084643506,0.30447033,0.2093669,0.07940576,Neutral,271,259,357,252,1,1
1767778,2024-10-17,16:48:12,1729151292024,1.9297596124228875,0.45829478296579557,-9.447923261107771e-05,-0.016014269170484513,1343.589744,0.21449225,0.02766203,0.2222152,0.052197672,0.18774416,0.2518612,0.043827485,Sad,289,261,378,257,1,1
1774331,2024-10-17,16:48:12,1729151292095,1.929662048842373,0.45792384725258517,-6.532507705991897e-05,-0.007094293530549924,1386.813187,0.17956452,0.018476335,0.18171018,0.030981654,0.27584052,0.2859752,0.027451606,Sad,290,265,380,262,1,1
1780884,2024-10-17,16:48:12,1729151292155,1.9296289622687677,0.45779805244561655,2.160221786051686e-05,0.01950189279270234,1400.0,0.18923035,0.020745242,0.19143485,0.03225495,0.25520238,0.2805562,0.03057597,Sad,290,263,380,260,1,1
1787437,2024-10-17,16:48:12,1729151292232,1.929705253278094,0.45808811006554795,0.00010193983541983975,0.04408190816450959,1356.776557,0.19847333,0.023954239,0.21614192,0.04228055,0.2239266,0.24895182,0.0462715,Sad,288,261,378,257,1,1
1793990,2024-10-17,16:48:12,1729151292293,1.9298328419396074,0.458573200822841,0.00011132495888777072,0.04695337095014309,1326.739927,0.20526943,0.02490127,0.22706755,0.035982423,0.21372113,0.23902884,0.054029416,Sad,288,262,377,258,1,1
1800543,2024-10-17,16:48:12,1729151292371,1.9299279031958696,0.458934622725403,4.5290304644174384e-05,0.026749475618282878,1432.234432,0.1970258,0.022811642,0.21080187,0.034246627,0.23530988,0.2571239,0.042680252,Sad,287,261,377,257,1,1
1807096,2024-10-17,16:48:12,1729151292448,1.9299234225488957,0.45891758735244786,-5.413772868134714e-05,-0.0036714238529421232,1410.25641,0.20161186,0.023829797,0.22808531,0.036128104,0.21423799,0.23888965,0.057217285,Sad,287,262,377,258,1,1
1813649,2024-10-17,16:48:12,1729151292527,1.929819627738507,0.4585229605683951,-0.00014493274245908072,-0.03145097348536903,1374.358974,0.22520143,0.028570304,0.27133402,0.061760534,0.11861561,0.18717298,0.10734512,Fear,287,262,375,257,1,1
1820202,2024-10-17,16:48:12,1729151292605,1.9296335570639775,0.4578155218089716,-0.00021622638276330708,-0.053263902818205845,1394.871795,0.22676197,0.028642742,0.27017155,0.056062955,0.12227846,0.19261712,0.103465095,Fear,286,262,375,257,1,1
1826755,2024-10-17,16:48:12,1729151292678,1.9293871749729803,0.45687877967461793,-0.0002564018328450324,-0.06555594247010221,1454.945055,0.23175456,0.029576302,0.266861,0.05163006,0.12630497,0.20143776,0.09243536,Fear,286,261,374,257,1,1
1833308,2024-10-17,16:48:12,1729151292754,1.9291207533982875,0.4558658476327416,-0.0002566364929503795,-0.06562773883613612,1407.326007,0.22844183,0.028736882,0.2664652,0.054311313,0.12595049,0.2007714,0.0953228,Fear,286,262,374,257,1,1
1839861,2024-10-17,16:48:12,1729151292831,1.9288739019870795,0.45492732114785306,-0.00021796006012242408,-0.053794336971364334,1393.406593,0.2481883,0.03219098,0.25488168,0.04786181,0.12621388,0.22576119,0.06490215,Fear,286,263,374,259,1,1
1846414,2024-10-17,16:48:12,1729151292907,1.9286848332780426,0.4542084838925726,-0.00014107108860961226,-0.030269465819792032,1491.575092,0.23464735,0.029416412,0.26231456,0.049088128,0.12893194,0.21179129,0.0838103,Fear,286,262,374,258,1,1
1852967,2024-10-17,16:48:12,1729151292986,1.9285917598098603,0.4538546195395106,-3.2891819413460865e-05,0.0028289528355630537,1481.318681,0.22676398,0.028734297,0.26554474,0.055604678,0.12779568,0.20072891,0.09482766,Fear,286,261,375,257,1,1
1859520,2024-10-17,16:48:13,1729151293060,1.9286190496392157,0.4539583751854387,7.213668620631442e-05,0.03496336708684096,1434.432234,0.22778217,0.0286252,0.27117372,0.057041254,0.12037027,0.19138362,0.10362367,Fear,286,261,375,257,1,1
1866073,2024-10-17,16:48:13,1729151293136,1.928736033182273,0.454403145393225,0.00014025394197436647,0.05580445305292269,1443.956044,0.21844733,0.025882848,0.23040996,0.025772292,0.20319796,0.24428272,0.0520069,Sad,285,262,374,257,1,1
